imgid,filepath,filename,caption,sentid
72469,train2014,COCO_train2014_000000541203.jpg,A man walking on street by a spraying fire hydrant.,806774
72469,train2014,COCO_train2014_000000541203.jpg,A fire hydrant shooting out water as a person walks by.,807962
56931,train2014,COCO_train2014_000000238217.jpg,A slice of pizza on a napkin above a bicycle.,223091
56931,train2014,COCO_train2014_000000238217.jpg,A single slice of pizza sits on paper.,243851
56931,train2014,COCO_train2014_000000238217.jpg,A slice of pizza on a white paper near a bicycle.,257978
56931,train2014,COCO_train2014_000000238217.jpg,A slice of vegetable pizza on a napkin.,260285
56931,train2014,COCO_train2014_000000238217.jpg,A slice of pizza on a plain white paper towel.,260855
86466,train2014,COCO_train2014_000000028766.jpg,Various flower vases and ornaments on display on a stand.,106021
86466,train2014,COCO_train2014_000000028766.jpg,A glass swan sitting on a table next to a blue vase filled with flowers.,109579
86466,train2014,COCO_train2014_000000028766.jpg,A swan next to a blue vase in a window,133231
86466,train2014,COCO_train2014_000000028766.jpg,"Various vases with flowers sit near a large, clear window.",143431
86466,train2014,COCO_train2014_000000028766.jpg,Glass sculptures sit in the window next to a flower pot.,186643
38059,val2014,COCO_val2014_000000258773.jpg,Garden with a assortment of plants surrounding a bench with a sleeping cat,452639
38059,val2014,COCO_val2014_000000258773.jpg,A bench is placed in tons of flowers. ,453713
38059,val2014,COCO_val2014_000000258773.jpg,A cat on a bench in a garden.,453983
38059,val2014,COCO_val2014_000000258773.jpg,A bunch of plants that are by a bench.,455348
38059,val2014,COCO_val2014_000000258773.jpg,there is a bench that is surrounded by plants and bushes,456806
76151,train2014,COCO_train2014_000000508663.jpg,An elaborately appointed sitting room with ornate furnishings.,315329
76151,train2014,COCO_train2014_000000508663.jpg,"A couch, chairs and table in a livingroom",316388
76151,train2014,COCO_train2014_000000508663.jpg,a living room with a ton of furniture and chairs.,316871
76151,train2014,COCO_train2014_000000508663.jpg,A wall to wall carpeted drawing room with luxurious sofa and other decorations. ,318854
76151,train2014,COCO_train2014_000000508663.jpg,"A living room with a sofa, lamps and few chairs. ",320663
24191,val2014,COCO_val2014_000000362520.jpg,Small child and protective gear jumping on a skateboard. ,806386
24191,val2014,COCO_val2014_000000362520.jpg,a person holding onto a skateboard during a jump,806815
24191,val2014,COCO_val2014_000000362520.jpg,A skateboarder performing a trick wearing safety equipment.,816647
24191,val2014,COCO_val2014_000000362520.jpg,View of the bottom of a skateboard while the young rider is in mid air.,817678
24191,val2014,COCO_val2014_000000362520.jpg,A man flying through the air on top of a skateboard.,818099
46942,train2014,COCO_train2014_000000492286.jpg,A big train is about to leave and go away. ,598088
46942,train2014,COCO_train2014_000000492286.jpg,a train at a train station near a platform,604772
46942,train2014,COCO_train2014_000000492286.jpg,A passenger train that is pulling into a station.,608153
46942,train2014,COCO_train2014_000000492286.jpg,A red train that is sitting on the tracks.,610010
46942,train2014,COCO_train2014_000000492286.jpg,A train coming into the station as seen from the deck outside. ,613406
24273,val2014,COCO_val2014_000000088817.jpg,"That is a great place filled with things to see.
",613896
24273,val2014,COCO_val2014_000000088817.jpg,A group of people surfing and flying kites in the ocean waters,616269
24273,val2014,COCO_val2014_000000088817.jpg,Several wind surfers are on the blue water.,619989
24273,val2014,COCO_val2014_000000088817.jpg,People kite surfing in the water near the beach.,621156
24273,val2014,COCO_val2014_000000088817.jpg,A couple of people on surf boards in the water.,621273
109065,train2014,COCO_train2014_000000497698.jpg,Twinkies a microwave a toaster and three blenders,530085
109065,train2014,COCO_train2014_000000497698.jpg,A group of twinkies are sitting on a counter top.,534675
109065,train2014,COCO_train2014_000000497698.jpg,A kitchen has several appliances and twinkles on the counter.,536070
109065,train2014,COCO_train2014_000000497698.jpg,"A blender, microwave, toaster, and other kitchen items sitting on a table. ",536244
109065,train2014,COCO_train2014_000000497698.jpg,There are a lot of twinkies and appliances on the counter.,540546
16429,val2014,COCO_val2014_000000145025.jpg,A man sits with his bike on the beach,638330
16429,val2014,COCO_val2014_000000145025.jpg,The bicyclist is taking a rest along the ocean shore.,638798
16429,val2014,COCO_val2014_000000145025.jpg,A man leans his bike against a sign and sits on a bank watching the sea.,640001
16429,val2014,COCO_val2014_000000145025.jpg,A man sitting next to a bike near the beach.,643289
16429,val2014,COCO_val2014_000000145025.jpg,A person sitting by the water with a bike.,644717
91051,train2014,COCO_train2014_000000043912.jpg,A person crossing a street in front of a traffic light.,39832
91051,train2014,COCO_train2014_000000043912.jpg,Stop light begins to change on a city street. ,45928
91051,train2014,COCO_train2014_000000043912.jpg,An intersection next to a business with parked cars in the lot,46774
91051,train2014,COCO_train2014_000000043912.jpg,Ano ver cast sky over a parking lot of a shopping center on S Girard Ave.,47650
91051,train2014,COCO_train2014_000000043912.jpg,photo of cars parked in a parking lot ,47716
114780,train2014,COCO_train2014_000000105714.jpg,A man holds a Frisbee in his hand while another man guards him ,771740
114780,train2014,COCO_train2014_000000105714.jpg,Two men standing on the grass playing frisbee.,772316
114780,train2014,COCO_train2014_000000105714.jpg,A guy in a yellow shirt holds a white frisbee away from a guy dressed in black.,774062
114780,train2014,COCO_train2014_000000105714.jpg,Two people are competing for a toy in a park.,774710
114780,train2014,COCO_train2014_000000105714.jpg,Two men playing frisbee in a park. ,775415
42835,train2014,COCO_train2014_000000367011.jpg,A train riding on a track under a bridge. ,700130
42835,train2014,COCO_train2014_000000367011.jpg,A train goes under a bridge as it flies down the tracks.,700670
42835,train2014,COCO_train2014_000000367011.jpg,"A set of train tracks with a red train on it that is pulling several train cars, and proceeding under an overpass.",702029
42835,train2014,COCO_train2014_000000367011.jpg,The train carrying automobiles is passing underneath a bridge.,703337
42835,train2014,COCO_train2014_000000367011.jpg,A red train on a group of tracks beneath a blue bridge.,703766
79805,train2014,COCO_train2014_000000530730.jpg,A cat is sitting on top of a closed white lap top.,449690
79805,train2014,COCO_train2014_000000530730.jpg,A calico cat sitting on a closed laptop on a bed.,450572
79805,train2014,COCO_train2014_000000530730.jpg,A cat sitting on top of a note pad on a table.,453800
79805,train2014,COCO_train2014_000000530730.jpg,A cat is standing right on an electronic device. ,457628
79805,train2014,COCO_train2014_000000530730.jpg,A striped cat sitting on a laptop computer ,819921
102429,train2014,COCO_train2014_000000414961.jpg,a couple walking with a purple umbrella some cars and buildings,631640
102429,train2014,COCO_train2014_000000414961.jpg,a man and woman walk together on the side walk under an umbrella ,632198
102429,train2014,COCO_train2014_000000414961.jpg,A man and woman walk down the street under an umbrella.,633533
102429,train2014,COCO_train2014_000000414961.jpg,A man walking next to a woman down a street.,636938
102429,train2014,COCO_train2014_000000414961.jpg,A man and a woman are walking down the street with an umbrella over their heads.,637472
116197,train2014,COCO_train2014_000000162046.jpg,a man standing by a moving hand holding a lot of stuff ,399515
116197,train2014,COCO_train2014_000000162046.jpg,A man standing outside of the back of a truck next to a microwave.,400733
116197,train2014,COCO_train2014_000000162046.jpg,A man is standing at the back of a box truck.,513407
116197,train2014,COCO_train2014_000000162046.jpg,a man using a generator and a microwave to heat up his lunch,517427
116197,train2014,COCO_train2014_000000162046.jpg,a man smiles as he stands in front of a truck full of items ,517661
88893,train2014,COCO_train2014_000000110616.jpg,A yellow fire hydrant sitting net to a street spewing out water.,152856
88893,train2014,COCO_train2014_000000110616.jpg,The yellow hydrant has been opened and water spills into the street.,183678
88893,train2014,COCO_train2014_000000110616.jpg,An open fire hydrant pours water into a flooded street.,187998
88893,train2014,COCO_train2014_000000110616.jpg,a fire hydrant leaking water on a city street,203184
88893,train2014,COCO_train2014_000000110616.jpg,A yellow fire hydrant pouring water into a street.,204237
25544,val2014,COCO_val2014_000000562848.jpg,A cell phone rests in a human hand in front of a wall.,352545
25544,val2014,COCO_val2014_000000562848.jpg,A hand holding a silver and black cellphone against a white background.,357765
25544,val2014,COCO_val2014_000000562848.jpg,a person holding a cell phone with a white background,364530
25544,val2014,COCO_val2014_000000562848.jpg,A person holds a phone in their hands.,367149
25544,val2014,COCO_val2014_000000562848.jpg,a hand is holding a silver cellphone against a white background,370698
50652,train2014,COCO_train2014_000000201632.jpg,The DVD player is in the closed cabinet. ,539606
50652,train2014,COCO_train2014_000000201632.jpg,A couple of electronics devices in a  wooden case.,545054
50652,train2014,COCO_train2014_000000201632.jpg,A cupboard with a wood and glass door and electronics on the inside of it.,545234
50652,train2014,COCO_train2014_000000201632.jpg,a dvd player that is behind some glass case,551321
50652,train2014,COCO_train2014_000000201632.jpg,A receiver is sitting behind the glass door of the entertainment center.,553382
17112,val2014,COCO_val2014_000000187194.jpg,baby in pajama's sitting on the bed playing with an object,395804
17112,val2014,COCO_val2014_000000187194.jpg,The baby is smiling as she sits on the bed.,397445
17112,val2014,COCO_val2014_000000187194.jpg,A baby in floral pajamas sitting on bed with four pillows.,398513
17112,val2014,COCO_val2014_000000187194.jpg,A small baby in sleepwear sitting on a bed,398558
17112,val2014,COCO_val2014_000000187194.jpg,A young girl who is sitting on a bed.,400997
105661,train2014,COCO_train2014_000000131976.jpg,An umbrella sitting near a cluster of objects in front of a window with bananas on display.,305399
105661,train2014,COCO_train2014_000000131976.jpg,"Many objects are in front of the fruit stand including an umbrella, a basket and a chair.",309761
105661,train2014,COCO_train2014_000000131976.jpg,many luggage bags under an umbrella near a building,312233
105661,train2014,COCO_train2014_000000131976.jpg,This orange umbrella is located in front of a fruit stand.,314228
105661,train2014,COCO_train2014_000000131976.jpg,A market with an umbrella and variety of fruits.  ,314951
12771,val2014,COCO_val2014_000000575110.jpg,A half dressed man points toward his wristband.,697439
12771,val2014,COCO_val2014_000000575110.jpg,a man pointing to a pink wristband on his wrist,697757
12771,val2014,COCO_val2014_000000575110.jpg,a man in a tie is wearing a pink bracelet,699452
12771,val2014,COCO_val2014_000000575110.jpg,A man who is pointing to a pink wristband.,708194
12771,val2014,COCO_val2014_000000575110.jpg,"A close up from below shows a hairy man, wearing a big green tie and pointing with one hand at his opposite hand to indicate a band that hand's wrist.",709094
121474,train2014,COCO_train2014_000000311104.jpg,A small dog sitting on a dog bed in a car seat. ,804920
121474,train2014,COCO_train2014_000000311104.jpg,A small dog sits on a car seat.,806309
121474,train2014,COCO_train2014_000000311104.jpg,A dog that is sitting down on a car seat.,806417
121474,train2014,COCO_train2014_000000311104.jpg,A small dog in a harness sitting in a dog bed on a car seat.,807107
121474,train2014,COCO_train2014_000000311104.jpg,A dog sits in a car seat while wearing a harness.,809501
99652,train2014,COCO_train2014_000000055912.jpg,A little boy sitting at a table flowing out candles on a cake.,306445
99652,train2014,COCO_train2014_000000055912.jpg,A young child studies a birthday cake with two candles.,308620
99652,train2014,COCO_train2014_000000055912.jpg,The boy is blowing out his candles on his cake.,308962
99652,train2014,COCO_train2014_000000055912.jpg,A young child sitting at a table with a birthday cake and two lit candles.,309754
99652,train2014,COCO_train2014_000000055912.jpg,A little boy who has turned two is looking at his birthday cake with two candles.,313147
53280,train2014,COCO_train2014_000000497736.jpg,A large elephant with a small elephant standing nearby.,325039
53280,train2014,COCO_train2014_000000497736.jpg,An adult and baby elephant standing together in a zoo pin.,325771
53280,train2014,COCO_train2014_000000497736.jpg,"Two elephants, one big and one small, standing next to each other",327364
53280,train2014,COCO_train2014_000000497736.jpg,A large elephant in front of a baby elephant,327985
53280,train2014,COCO_train2014_000000497736.jpg,Adult female elephant in an enclosure with her baby. ,329302
71885,train2014,COCO_train2014_000000008772.jpg,The jumping skateboarder is casting a shadow on the wall.,596080
71885,train2014,COCO_train2014_000000008772.jpg,A person jumping and doing a skateboard trick.,745732
71885,train2014,COCO_train2014_000000008772.jpg,A man is doing a trick on a skate board in a building.,746767
71885,train2014,COCO_train2014_000000008772.jpg,this is a man doing a trick on a board,747955
71885,train2014,COCO_train2014_000000008772.jpg,Guy in shorts in an area lit by flood lights doing a trick on a skateboard.,748078
83376,train2014,COCO_train2014_000000502517.jpg,A baseball player swinging a bat on top of a field.,548521
83376,train2014,COCO_train2014_000000502517.jpg,A baseball player swinging his bat with gloves on.,554437
83376,train2014,COCO_train2014_000000502517.jpg,A BASEBALL PLAYER SWINGING A BAT AT A BASEBALL GAME ,555886
83376,train2014,COCO_train2014_000000502517.jpg,A baseball player has his bat out and the catcher has mitt out ready for a pitch.,556222
83376,train2014,COCO_train2014_000000502517.jpg,Batter twisted up after taking a swing at the incoming baseball,556279
17465,val2014,COCO_val2014_000000251062.jpg,The interior of a modern bathroom including glass shower and sinks,579369
17465,val2014,COCO_val2014_000000251062.jpg,There is a bathroom with a sink and a shower.,579819
17465,val2014,COCO_val2014_000000251062.jpg,"A modern bathroom with heated towel racks, bidet, walk-in shower and oblong sink",580728
17465,val2014,COCO_val2014_000000251062.jpg,A modern-style bathroom is very clean and organized.,583101
17465,val2014,COCO_val2014_000000251062.jpg,"This bathroom has a large sink, a smaller sink, and a shower with glass doors.",585408
56373,train2014,COCO_train2014_000000300192.jpg,a horse in a field of grass ,781111
56373,train2014,COCO_train2014_000000300192.jpg,A horse that is laying on the ground.,781888
56373,train2014,COCO_train2014_000000300192.jpg,a brown horse with a brown nose laying down,786028
56373,train2014,COCO_train2014_000000300192.jpg,A brown horse sits in a grassy field.,787699
56373,train2014,COCO_train2014_000000300192.jpg,The brown and white horse is sitting on the ground,788335
66908,train2014,COCO_train2014_000000019955.jpg,a person riding a surf board on a wave,419593
66908,train2014,COCO_train2014_000000019955.jpg,Man in black body suit surfing a small wave.,419656
66908,train2014,COCO_train2014_000000019955.jpg,A man on a surf board in the water,421201
66908,train2014,COCO_train2014_000000019955.jpg,A person on a surfboard in the water.,421939
66908,train2014,COCO_train2014_000000019955.jpg,a male surfer in a wet suit is surfing in a canal,423838
51445,train2014,COCO_train2014_000000325040.jpg,A couple of men kicking a soccer ball around a field.,285736
51445,train2014,COCO_train2014_000000325040.jpg,A group of men on a field playing soccer.,286750
51445,train2014,COCO_train2014_000000325040.jpg,Soccer players in blue and yellow going after a ball. ,408262
51445,train2014,COCO_train2014_000000325040.jpg,Two soccer players that are playing against each other.,410380
51445,train2014,COCO_train2014_000000325040.jpg,A man with a soccer ball on his knee and another man reaching for the ball,412096
90071,train2014,COCO_train2014_000000148852.jpg,two people standing near a stand with pots,608714
90071,train2014,COCO_train2014_000000148852.jpg,A man standing next to a woman in an office,613043
90071,train2014,COCO_train2014_000000148852.jpg,two people stand in front of a company display.,618302
90071,train2014,COCO_train2014_000000148852.jpg,a man and woman dressed nicely standing side by side,618473
90071,train2014,COCO_train2014_000000148852.jpg,A man and woman are next to poster displays.,619616
93942,train2014,COCO_train2014_000000297251.jpg,A woman and baby in front of a cage with giraffes in it.,438028
93942,train2014,COCO_train2014_000000297251.jpg,A woman has a child on her back at a zoo.,439051
93942,train2014,COCO_train2014_000000297251.jpg,A woman and her baby sitting near a gate watching the giraffes ,440860
93942,train2014,COCO_train2014_000000297251.jpg,A woman with a child in a carrier standing in front of a giraffe exhibit.,442039
93942,train2014,COCO_train2014_000000297251.jpg,A woman with her child on her back at a zoo seeing giraffes.,444760
35630,val2014,COCO_val2014_000000144228.jpg,Two children sit on a couch holding toy wheels.,51700
35630,val2014,COCO_val2014_000000144228.jpg,Two children play a video game on a couch,54316
35630,val2014,COCO_val2014_000000144228.jpg,Two children are sitting on a sofa playing video games.,54769
35630,val2014,COCO_val2014_000000144228.jpg,A boy and a girl play a video driving game,61114
35630,val2014,COCO_val2014_000000144228.jpg,A young boy and girl sitting on couch playing driving video game.,63019
82421,train2014,COCO_train2014_000000244484.jpg,A woman sits and presents two models of an electronic device.,40269
82421,train2014,COCO_train2014_000000244484.jpg,A smiling lady standing behind and in front of a microwave.,42552
82421,train2014,COCO_train2014_000000244484.jpg,A woman stands next to microwaves on the counter.,43221
82421,train2014,COCO_train2014_000000244484.jpg,A woman standing behind and next to a microwave oven.,45120
82421,train2014,COCO_train2014_000000244484.jpg,A young wman posing behind two microwave ovens,45435
72523,train2014,COCO_train2014_000000076970.jpg,A man with a butcher knife standing in front of sheep.,216477
72523,train2014,COCO_train2014_000000076970.jpg,A man with a large cleaver stands next to a very scared looking sheep.,230802
72523,train2014,COCO_train2014_000000076970.jpg,A  man with a butcher knife standing next to two sheep.,231642
72523,train2014,COCO_train2014_000000076970.jpg,A man standing next to a pair of sheet while biting his clothes and holding a meat cleaver.,232335
72523,train2014,COCO_train2014_000000076970.jpg,A man with a hatchet is standing next to a sheep.,240834
68025,train2014,COCO_train2014_000000435951.jpg,A group of men standing next to each other holding a racquet.,204480
68025,train2014,COCO_train2014_000000435951.jpg,A group of four guys with tennis rackets in hand.,229722
68025,train2014,COCO_train2014_000000435951.jpg,a geek group of tennis or bat-mien players ,230301
68025,train2014,COCO_train2014_000000435951.jpg,Four men pose with their tennis racquets on the court,232833
68025,train2014,COCO_train2014_000000435951.jpg,A group of guys holding up there tennis rackets .,235449
78335,train2014,COCO_train2014_000000093832.jpg,A white refrigerator in a very small kitchen.,459502
78335,train2014,COCO_train2014_000000093832.jpg,White fridge with top being used for storage,461011
78335,train2014,COCO_train2014_000000093832.jpg,"A kitchen refrigerator with magnets, pots and banana's on it.",461350
78335,train2014,COCO_train2014_000000093832.jpg,a kitchen with a refrigerator near a sink,468325
78335,train2014,COCO_train2014_000000093832.jpg,a white fridge with many magnets on it,821814
44144,train2014,COCO_train2014_000000144505.jpg,a horse in a field of grass with trees in the background,217847
44144,train2014,COCO_train2014_000000144505.jpg,Two horses on a big area of open grass.,223382
44144,train2014,COCO_train2014_000000144505.jpg,A brown and white horse grazing in a field.,225215
44144,train2014,COCO_train2014_000000144505.jpg,Horses graze in a green field by a house,230900
44144,train2014,COCO_train2014_000000144505.jpg,One brown and one white horse walking around on a ranch. ,237887
10799,val2014,COCO_val2014_000000127510.jpg,a baseball player catches a ball in his glove ,811618
10799,val2014,COCO_val2014_000000127510.jpg,A baseball player catching a ball with it's glove.,812959
10799,val2014,COCO_val2014_000000127510.jpg,A baseball player preparing to throw the baseball.,814117
10799,val2014,COCO_val2014_000000127510.jpg,a close up ofa baseball player with a glove ,817049
10799,val2014,COCO_val2014_000000127510.jpg,A baseball player putting out his glove to catch the ball.,817073
115517,train2014,COCO_train2014_000000409841.jpg,a train whistling down the tracks in front of some trees,508489
115517,train2014,COCO_train2014_000000409841.jpg,A small steam train riding down the tracks.,511525
115517,train2014,COCO_train2014_000000409841.jpg,A train traveling along racks pouring out steam.,547039
115517,train2014,COCO_train2014_000000409841.jpg,An antique train rides down the tracks with brightly colored carriages.,552391
115517,train2014,COCO_train2014_000000409841.jpg,A black train with some white steam and smoke in the air. ,555835
81920,train2014,COCO_train2014_000000534593.jpg,vintage image of a group of suitcases sitting on a sidewalk,432966
81920,train2014,COCO_train2014_000000534593.jpg,Luggage is sitting in the street in a black and white photo.,433656
81920,train2014,COCO_train2014_000000534593.jpg,Several suitcases on the ground on a street.,434433
81920,train2014,COCO_train2014_000000534593.jpg,Some luggage that is sitting on the asphalt.,435393
81920,train2014,COCO_train2014_000000534593.jpg,Three suitcases sitting on the pavement in black and white,441807
2436,val2014,COCO_val2014_000000178941.jpg, A cat on top of a closed laptop on a desk. ,112104
2436,val2014,COCO_val2014_000000178941.jpg,A cat that is sitting down on a table.,115383
2436,val2014,COCO_val2014_000000178941.jpg,A cat is sitting on a laptop by a window.,121005
2436,val2014,COCO_val2014_000000178941.jpg,A white cat resting on top of a laptop in a window,123954
2436,val2014,COCO_val2014_000000178941.jpg,A cat is laying on top of a closed laptop.,125742
16171,val2014,COCO_val2014_000000203864.jpg,Two people standing on a tennis court playing tennis,326500
16171,val2014,COCO_val2014_000000203864.jpg,Two mean are playing tennis and both are wearing sunglasses.  ,327685
16171,val2014,COCO_val2014_000000203864.jpg,Two people playing a game of tennis with rackets.,328945
16171,val2014,COCO_val2014_000000203864.jpg,two tennis players on a court with rackets,330778
16171,val2014,COCO_val2014_000000203864.jpg,Two men with tennis rackets playing doubles tennis.,331006
104334,train2014,COCO_train2014_000000206387.jpg,a cat is investigating two green vegetables on the floor.,296889
104334,train2014,COCO_train2014_000000206387.jpg,a close up of a cat with broccoli on a wooden floor,300267
104334,train2014,COCO_train2014_000000206387.jpg,A cat sniffing at broccoli stalks on the floor,300915
104334,train2014,COCO_train2014_000000206387.jpg,There is a cat that is smelling broccoli stems,301215
104334,train2014,COCO_train2014_000000206387.jpg,A cat is looking at broccoli stalks laying on the floor.,301926
120113,train2014,COCO_train2014_000000168361.jpg,A young man eating a chocolate donut with sprinkles on it.,79239
120113,train2014,COCO_train2014_000000168361.jpg,Man eating a donut gives a thumbs up sign,82203
120113,train2014,COCO_train2014_000000168361.jpg,A man is putting a doughnut in his mouth with a thumbs up.,82263
120113,train2014,COCO_train2014_000000168361.jpg,a man with his thumb up as he eats a slice of pizza,83250
120113,train2014,COCO_train2014_000000168361.jpg,A man in a white shirt and tie eating a doughnut.,85773
62275,train2014,COCO_train2014_000000191230.jpg,a car is stopped at a stop light near by is a large brick building,652726
62275,train2014,COCO_train2014_000000191230.jpg,a pole with a street light next to a big building,652987
62275,train2014,COCO_train2014_000000191230.jpg,A run down building is shown with an enclosed gate.,653266
62275,train2014,COCO_train2014_000000191230.jpg,A truck is parked on the side of the road,653884
62275,train2014,COCO_train2014_000000191230.jpg,The traffic light is clearly visible for us to see.,655459
103095,train2014,COCO_train2014_000000225579.jpg,a red motorcycle on display on a white floor,619364
103095,train2014,COCO_train2014_000000225579.jpg,A showcase of motorcycles with people taking photos.,620744
103095,train2014,COCO_train2014_000000225579.jpg,a red motorcycle on a white display stage surrounded by people,622127
103095,train2014,COCO_train2014_000000225579.jpg,A red motorcycle on display in front of a crowd of people.,623870
103095,train2014,COCO_train2014_000000225579.jpg,People admiring Ducati motorcycles at an indoor show,623891
118115,train2014,COCO_train2014_000000427344.jpg,The orange cat is sitting on top of the small television.  ,81709
118115,train2014,COCO_train2014_000000427344.jpg,a cat laying on a small tv next to a wall,83428
118115,train2014,COCO_train2014_000000427344.jpg,"A cat sitting on top of a television set that is showing a baseball game.
",83638
